vtk_name,path_type,specimen,family,genus,species,vertebra_type,vertebra_num,n_cervical,n_thoracic,n_lumbar,Total Vert,normalized_position,status
amphisbaenidae_bipes_biporus_uf42060_108-l99.vtk,list_mesh_paths,amphisbaenidae_bipes_biporus_uf42060,amphisbaenidae,bipes,biporus,L,99,3,6,116,125,0.864,OK
amphisbaenidae_bipes_biporus_uf42060_109-l100.vtk,list_mesh_paths,amphisbaenidae_bipes_biporus_uf42060,amphisbaenidae,bipes,biporus,L,100,3,6,116,125,0.872,OK
amphisbaenidae_bipes_biporus_uf42060_110-l101.vtk,list_mesh_paths,amphisbaenidae_bipes_biporus_uf42060,amphisbaenidae,bipes,biporus,L,101,3,6,116,125,0.88,OK
amphisbaenidae_bipes_biporus_uf42060_111-l102.vtk,list_mesh_paths,amphisbaenidae_bipes_biporus_uf42060,amphisbaenidae,bipes,biporus,L,102,3,6,116,125,0.888,OK
amphisbaenidae_bipes_biporus_uf42060_112-l103.vtk,list_mesh_paths,amphisbaenidae_bipes_biporus_uf42060,amphisbaenidae,bipes,biporus,L,103,3,6,116,125,0.896,OK
amphisbaenidae_bipes_biporus_uf42060_113-l104.vtk,list_mesh_paths,amphisbaenidae_bipes_biporus_uf42060,amphisbaenidae,bipes,biporus,L,104,3,6,116,125,0.904,OK
amphisbaenidae_bipes_biporus_uf42060_114-l105.vtk,list_mesh_paths,amphisbaenidae_bipes_biporus_uf42060,amphisbaenidae,bipes,biporus,L,105,3,6,116,125,0.912,OK
amphisbaenidae_bipes_biporus_uf42060_115-l106.vtk,list_mesh_paths,amphisbaenidae_bipes_biporus_uf42060,amphisbaenidae,bipes,biporus,L,106,3,6,116,125,0.92,OK
amphisbaenidae_bipes_biporus_uf42060_116-l107.vtk,list_mesh_paths,amphisbaenidae_bipes_biporus_uf42060,amphisbaenidae,bipes,biporus,L,107,3,6,116,125,0.928,OK
amphisbaenidae_bipes_biporus_uf42060_117-l108.vtk,list_mesh_paths,amphisbaenidae_bipes_biporus_uf42060,amphisbaenidae,bipes,biporus,L,108,3,6,116,125,0.936,OK
amphisbaenidae_bipes_biporus_uf42060_118-l109.vtk,list_mesh_paths,amphisbaenidae_bipes_biporus_uf42060,amphisbaenidae,bipes,biporus,L,109,3,6,116,125,0.944,OK
amphisbaenidae_bipes_biporus_uf42060_119-l110.vtk,list_mesh_paths,amphisbaenidae_bipes_biporus_uf42060,amphisbaenidae,bipes,biporus,L,110,3,6,116,125,0.952,OK
amphisbaenidae_bipes_biporus_uf42060_120-l111.vtk,list_mesh_paths,amphisbaenidae_bipes_biporus_uf42060,amphisbaenidae,bipes,biporus,L,111,3,6,116,125,0.96,OK
amphisbaenidae_bipes_biporus_uf42060_121-l112.vtk,list_mesh_paths,amphisbaenidae_bipes_biporus_uf42060,amphisbaenidae,bipes,biporus,L,112,3,6,116,125,0.968,OK
amphisbaenidae_bipes_biporus_uf42060_124-l115.vtk,list_mesh_paths,amphisbaenidae_bipes_biporus_uf42060,amphisbaenidae,bipes,biporus,L,115,3,6,116,125,0.992,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_001-c3.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,C,3,5,4,72,81,0.012346,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_002-c4.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,C,4,5,4,72,81,0.024691,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_003-c5.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,C,5,5,4,72,81,0.037037,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_004-c6.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,C,6,5,4,72,81,0.049383,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_006-t1.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,T,1,5,4,72,81,0.074074,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_007-t2.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,T,2,5,4,72,81,0.08642,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_008-t3.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,T,3,5,4,72,81,0.098765,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_010-t5.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,T,5,5,4,72,81,0.111111,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_013-l2.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,2,5,4,72,81,0.135802,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_014-l3.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,3,5,4,72,81,0.148148,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_015-l4.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,4,5,4,72,81,0.160494,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_016-l5.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,5,5,4,72,81,0.17284,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_017-l6.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,6,5,4,72,81,0.185185,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_019-l8.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,8,5,4,72,81,0.209877,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_020-l9.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,9,5,4,72,81,0.222222,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_021-l10.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,10,5,4,72,81,0.234568,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_023-l12.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,12,5,4,72,81,0.259259,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_024-l13.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,13,5,4,72,81,0.271605,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_025-l14.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,14,5,4,72,81,0.283951,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_027-l16.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,16,5,4,72,81,0.308642,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_028-l17.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,17,5,4,72,81,0.320988,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_029-l18.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,18,5,4,72,81,0.333333,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_030-l19.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,19,5,4,72,81,0.345679,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_033-l22.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,22,5,4,72,81,0.382716,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_036-l24.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,24,5,4,72,81,0.407407,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_037-l25.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,25,5,4,72,81,0.419753,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_038-l26.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,26,5,4,72,81,0.432099,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_040-l28.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,28,5,4,72,81,0.45679,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_041-l29.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,29,5,4,72,81,0.469136,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_042-l30.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,30,5,4,72,81,0.481481,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_043-l31.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,31,5,4,72,81,0.493827,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_044-l32.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,32,5,4,72,81,0.506173,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_045-l33.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,33,5,4,72,81,0.518519,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_046-l34.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,34,5,4,72,81,0.530864,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_047-l35.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,35,5,4,72,81,0.54321,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_048-l36.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,36,5,4,72,81,0.555556,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_049-l37.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,37,5,4,72,81,0.567901,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_051-l39.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,39,5,4,72,81,0.592593,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_052-l40.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,40,5,4,72,81,0.604938,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_053-l41.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,41,5,4,72,81,0.617284,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_054-l42.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,42,5,4,72,81,0.62963,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_055-l43.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,43,5,4,72,81,0.641975,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_056-l44.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,44,5,4,72,81,0.654321,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_058-l46.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,46,5,4,72,81,0.679012,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_059-l47.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,47,5,4,72,81,0.691358,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_060-l48.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,48,5,4,72,81,0.703704,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_062-l50.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,50,5,4,72,81,0.728395,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_063-l51.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,51,5,4,72,81,0.740741,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_064-l52.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,52,5,4,72,81,0.753086,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_065-l53.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,53,5,4,72,81,0.765432,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_066-l54.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,54,5,4,72,81,0.777778,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_067-l55.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,55,5,4,72,81,0.790123,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_071-l59.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,59,5,4,72,81,0.802469,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_072-l60.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,60,5,4,72,81,0.814815,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_073-l61.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,61,5,4,72,81,0.82716,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_074-l62.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,62,5,4,72,81,0.839506,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_075-l63.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,63,5,4,72,81,0.851852,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_076-l64.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,64,5,4,72,81,0.864198,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_077-l65.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,65,5,4,72,81,0.876543,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_078-l66.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,66,5,4,72,81,0.888889,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_079-l67.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,67,5,4,72,81,0.901235,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_080-l68.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,68,5,4,72,81,0.91358,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_082-l70.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,70,5,4,72,81,0.938272,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_083-l71.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,71,5,4,72,81,0.950617,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_084-l72.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,72,5,4,72,81,0.962963,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_085-l73.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,73,5,4,72,81,0.975309,OK
amphisbaenidae_diplometopon_zarudnyi_uf68567_086-l74.vtk,list_mesh_paths,amphisbaenidae_diplometopon_zarudnyi_uf68567,amphisbaenidae,diplometopon,zarudnyi,L,74,5,4,72,81,0.987654,OK
anguidae_celestus_hylaius_uf-75794_01-c3.vtk,list_mesh_paths,anguidae_celestus_hylaius_uf-75794,anguidae,celestus,hylaius,C,3,5,8,21,34,0.029412,OK
anguidae_celestus_hylaius_uf-75794_03-c5.vtk,list_mesh_paths,anguidae_celestus_hylaius_uf-75794,anguidae,celestus,hylaius,C,5,5,8,21,34,0.088235,OK
anguidae_celestus_hylaius_uf-75794_05-c7.vtk,list_mesh_paths,anguidae_celestus_hylaius_uf-75794,anguidae,celestus,hylaius,C,7,5,8,21,34,0.147059,OK
anguidae_celestus_hylaius_uf-75794_06-t1.vtk,list_mesh_paths,anguidae_celestus_hylaius_uf-75794,anguidae,celestus,hylaius,T,1,5,8,21,34,0.176471,OK
anguidae_celestus_hylaius_uf-75794_08-t3.vtk,list_mesh_paths,anguidae_celestus_hylaius_uf-75794,anguidae,celestus,hylaius,T,3,5,8,21,34,0.235294,OK
anguidae_celestus_hylaius_uf-75794_09-t4.vtk,list_mesh_paths,anguidae_celestus_hylaius_uf-75794,anguidae,celestus,hylaius,T,4,5,8,21,34,0.264706,OK
anguidae_celestus_hylaius_uf-75794_10-t5.vtk,list_mesh_paths,anguidae_celestus_hylaius_uf-75794,anguidae,celestus,hylaius,T,5,5,8,21,34,0.294118,OK
anguidae_celestus_hylaius_uf-75794_11-t6.vtk,list_mesh_paths,anguidae_celestus_hylaius_uf-75794,anguidae,celestus,hylaius,T,6,5,8,21,34,0.323529,OK
anguidae_celestus_hylaius_uf-75794_13-t8.vtk,list_mesh_paths,anguidae_celestus_hylaius_uf-75794,anguidae,celestus,hylaius,T,8,5,8,21,34,0.382353,OK
anguidae_celestus_hylaius_uf-75794_14-l1.vtk,list_mesh_paths,anguidae_celestus_hylaius_uf-75794,anguidae,celestus,hylaius,L,1,5,8,21,34,0.411765,OK
anguidae_celestus_hylaius_uf-75794_15-l2.vtk,list_mesh_paths,anguidae_celestus_hylaius_uf-75794,anguidae,celestus,hylaius,L,2,5,8,21,34,0.441176,OK
anguidae_celestus_hylaius_uf-75794_16-l3.vtk,list_mesh_paths,anguidae_celestus_hylaius_uf-75794,anguidae,celestus,hylaius,L,3,5,8,21,34,0.470588,OK
anguidae_celestus_hylaius_uf-75794_17-l4.vtk,list_mesh_paths,anguidae_celestus_hylaius_uf-75794,anguidae,celestus,hylaius,L,4,5,8,21,34,0.5,OK
anguidae_celestus_hylaius_uf-75794_18-l5.vtk,list_mesh_paths,anguidae_celestus_hylaius_uf-75794,anguidae,celestus,hylaius,L,5,5,8,21,34,0.529412,OK
anguidae_celestus_hylaius_uf-75794_19-l6.vtk,list_mesh_paths,anguidae_celestus_hylaius_uf-75794,anguidae,celestus,hylaius,L,6,5,8,21,34,0.558824,OK
anguidae_celestus_hylaius_uf-75794_20-l7.vtk,list_mesh_paths,anguidae_celestus_hylaius_uf-75794,anguidae,celestus,hylaius,L,7,5,8,21,34,0.588235,OK
anguidae_celestus_hylaius_uf-75794_21-l8.vtk,list_mesh_paths,anguidae_celestus_hylaius_uf-75794,anguidae,celestus,hylaius,L,8,5,8,21,34,0.617647,OK
anguidae_celestus_hylaius_uf-75794_22-l9.vtk,list_mesh_paths,anguidae_celestus_hylaius_uf-75794,anguidae,celestus,hylaius,L,9,5,8,21,34,0.647059,OK
anguidae_celestus_hylaius_uf-75794_24-l11.vtk,list_mesh_paths,anguidae_celestus_hylaius_uf-75794,anguidae,celestus,hylaius,L,11,5,8,21,34,0.705882,OK
anguidae_celestus_hylaius_uf-75794_25-l12.vtk,list_mesh_paths,anguidae_celestus_hylaius_uf-75794,anguidae,celestus,hylaius,L,12,5,8,21,34,0.735294,OK
anguidae_celestus_hylaius_uf-75794_26-l13.vtk,list_mesh_paths,anguidae_celestus_hylaius_uf-75794,anguidae,celestus,hylaius,L,13,5,8,21,34,0.764706,OK
anguidae_celestus_hylaius_uf-75794_27-l14.vtk,list_mesh_paths,anguidae_celestus_hylaius_uf-75794,anguidae,celestus,hylaius,L,14,5,8,21,34,0.794118,OK
anguidae_celestus_hylaius_uf-75794_28-l15.vtk,list_mesh_paths,anguidae_celestus_hylaius_uf-75794,anguidae,celestus,hylaius,L,15,5,8,21,34,0.823529,OK
anguidae_celestus_hylaius_uf-75794_30-l17.vtk,list_mesh_paths,anguidae_celestus_hylaius_uf-75794,anguidae,celestus,hylaius,L,17,5,8,21,34,0.882353,OK
anguidae_celestus_hylaius_uf-75794_32-l19.vtk,list_mesh_paths,anguidae_celestus_hylaius_uf-75794,anguidae,celestus,hylaius,L,19,5,8,21,34,0.941176,OK
anguidae_celestus_hylaius_uf-75794_33-l20.vtk,list_mesh_paths,anguidae_celestus_hylaius_uf-75794,anguidae,celestus,hylaius,L,20,5,8,21,34,0.970588,OK
anguidae_celestus_hylaius_uf-75794_34-l21.vtk,list_mesh_paths,anguidae_celestus_hylaius_uf-75794,anguidae,celestus,hylaius,L,21,5,8,21,34,1.0,OK
anguidae_elgaria_kingi_uf74645_01-c3.vtk,list_mesh_paths,anguidae_elgaria_kingi_uf74645,anguidae,elgaria,kingi,C,3,5,10,15,30,0.033333,OK
anguidae_elgaria_kingi_uf74645_02-c4.vtk,list_mesh_paths,anguidae_elgaria_kingi_uf74645,anguidae,elgaria,kingi,C,4,5,10,15,30,0.066667,OK
anguidae_elgaria_kingi_uf74645_03-c5.vtk,list_mesh_paths,anguidae_elgaria_kingi_uf74645,anguidae,elgaria,kingi,C,5,5,10,15,30,0.1,OK
anguidae_elgaria_kingi_uf74645_04-c6.vtk,list_mesh_paths,anguidae_elgaria_kingi_uf74645,anguidae,elgaria,kingi,C,6,5,10,15,30,0.133333,OK
anguidae_elgaria_kingi_uf74645_05-c7.vtk,list_mesh_paths,anguidae_elgaria_kingi_uf74645,anguidae,elgaria,kingi,C,7,5,10,15,30,0.166667,OK
anguidae_elgaria_kingi_uf74645_06-t1.vtk,list_mesh_paths,anguidae_elgaria_kingi_uf74645,anguidae,elgaria,kingi,T,1,5,10,15,30,0.2,OK
anguidae_elgaria_kingi_uf74645_07-t2.vtk,list_mesh_paths,anguidae_elgaria_kingi_uf74645,anguidae,elgaria,kingi,T,2,5,10,15,30,0.233333,OK
anguidae_elgaria_kingi_uf74645_08-t3.vtk,list_mesh_paths,anguidae_elgaria_kingi_uf74645,anguidae,elgaria,kingi,T,3,5,10,15,30,0.266667,OK
anguidae_elgaria_kingi_uf74645_09-t4.vtk,list_mesh_paths,anguidae_elgaria_kingi_uf74645,anguidae,elgaria,kingi,T,4,5,10,15,30,0.3,OK
anguidae_elgaria_kingi_uf74645_10-t5.vtk,list_mesh_paths,anguidae_elgaria_kingi_uf74645,anguidae,elgaria,kingi,T,5,5,10,15,30,0.333333,OK
anguidae_elgaria_kingi_uf74645_11-t6.vtk,list_mesh_paths,anguidae_elgaria_kingi_uf74645,anguidae,elgaria,kingi,T,6,5,10,15,30,0.366667,OK
anguidae_elgaria_kingi_uf74645_12-t7.vtk,list_mesh_paths,anguidae_elgaria_kingi_uf74645,anguidae,elgaria,kingi,T,7,5,10,15,30,0.4,OK
anguidae_elgaria_kingi_uf74645_13-t8.vtk,list_mesh_paths,anguidae_elgaria_kingi_uf74645,anguidae,elgaria,kingi,T,8,5,10,15,30,0.433333,OK
anguidae_elgaria_kingi_uf74645_14-t9.vtk,list_mesh_paths,anguidae_elgaria_kingi_uf74645,anguidae,elgaria,kingi,T,9,5,10,15,30,0.466667,OK
anguidae_elgaria_kingi_uf74645_16-l1.vtk,list_mesh_paths,anguidae_elgaria_kingi_uf74645,anguidae,elgaria,kingi,L,1,5,10,15,30,0.533333,OK
anguidae_elgaria_kingi_uf74645_17-l2.vtk,list_mesh_paths,anguidae_elgaria_kingi_uf74645,anguidae,elgaria,kingi,L,2,5,10,15,30,0.566667,OK
anguidae_elgaria_kingi_uf74645_18-l3.vtk,list_mesh_paths,anguidae_elgaria_kingi_uf74645,anguidae,elgaria,kingi,L,3,5,10,15,30,0.6,OK
anguidae_elgaria_kingi_uf74645_19-l4.vtk,list_mesh_paths,anguidae_elgaria_kingi_uf74645,anguidae,elgaria,kingi,L,4,5,10,15,30,0.633333,OK
anguidae_elgaria_kingi_uf74645_20-l5.vtk,list_mesh_paths,anguidae_elgaria_kingi_uf74645,anguidae,elgaria,kingi,L,5,5,10,15,30,0.666667,OK
anguidae_elgaria_kingi_uf74645_21-l6.vtk,list_mesh_paths,anguidae_elgaria_kingi_uf74645,anguidae,elgaria,kingi,L,6,5,10,15,30,0.7,OK
anguidae_elgaria_kingi_uf74645_22-l7.vtk,list_mesh_paths,anguidae_elgaria_kingi_uf74645,anguidae,elgaria,kingi,L,7,5,10,15,30,0.733333,OK
anguidae_elgaria_kingi_uf74645_23-l8.vtk,list_mesh_paths,anguidae_elgaria_kingi_uf74645,anguidae,elgaria,kingi,L,8,5,10,15,30,0.766667,OK
anguidae_elgaria_kingi_uf74645_24-l9.vtk,list_mesh_paths,anguidae_elgaria_kingi_uf74645,anguidae,elgaria,kingi,L,9,5,10,15,30,0.8,OK
anguidae_elgaria_kingi_uf74645_25-l10.vtk,list_mesh_paths,anguidae_elgaria_kingi_uf74645,anguidae,elgaria,kingi,L,10,5,10,15,30,0.833333,OK
anguidae_elgaria_kingi_uf74645_26-l11.vtk,list_mesh_paths,anguidae_elgaria_kingi_uf74645,anguidae,elgaria,kingi,L,11,5,10,15,30,0.866667,OK
anguidae_elgaria_kingi_uf74645_27-l12.vtk,list_mesh_paths,anguidae_elgaria_kingi_uf74645,anguidae,elgaria,kingi,L,12,5,10,15,30,0.9,OK
